user,name,url,license,stars,status
Code-and-Coffee-YVR,Speaker-Package,https://github.com/Code-and-Coffee-YVR/Speaker-Package,MIT License,20,null
Stellarium,stellarium,https://github.com/Stellarium/stellarium,GNU General Public License v2.0,4823,null
yiisoft,yii2,https://github.com/yiisoft/yii2,"BSD 3-Clause ""New"" or ""Revised"" License",14093,null
dmlc,xgboost,https://github.com/dmlc/xgboost,Apache License 2.0,24269,null
Bogdan-Lyashenko,js-code-to-svg-flowchart,https://github.com/Bogdan-Lyashenko/js-code-to-svg-flowchart,MIT License,6854,null
ParisTypeScript,talks,https://github.com/ParisTypeScript/talks,null,19,null
friendly-robot,Email_Scraper_Chrome_Extension,https://github.com/Friendly-Robot/Email_Scraper_Chrome_Extension,null,1,null
pavjacko,icon-toolkit,https://github.com/pavjacko/icon-toolkit,null,5,null
wzpan,wukong-robot,https://github.com/wzpan/wukong-robot,MIT License,4682,null
bonigarcia,webdrivermanager,https://github.com/bonigarcia/webdrivermanager,Apache License 2.0,2287,null
gregjacob,null,null,null,null,User not found
code-helter,null,null,null,null,User not found
ocafrica,null,null,null,null,User not found
swaggo,swag,https://github.com/swaggo/swag,MIT License,8318,null
opendevshop,devshop,https://github.com/opendevshop/devshop,GNU General Public License v2.0,164,null
krisanawat,null,null,null,null,User not found
thangchung,awesome-dotnet-core,https://github.com/thangchung/awesome-dotnet-core,null,18066,null
doorkeeper-gem,doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,MIT License,5157,null
ColinEberhardt,VCTransitionsLibrary,https://github.com/ColinEberhardt/VCTransitionsLibrary,Other,4554,null
ubiety,xmpp,https://github.com/ubiety/xmpp,GNU Lesser General Public License v3.0,163,null
frctl,fractal,https://github.com/frctl/fractal,MIT License,2088,null
panda3d,panda3d,https://github.com/panda3d/panda3d,Other,3881,null
ReactTraining,react-media,https://github.com/ReactTraining/react-media,MIT License,2460,null
julienrf,play-json-derived-codecs,https://github.com/julienrf/play-json-derived-codecs,MIT License,192,null
TheScripter,v1,https://github.com/thescripter/v1,null,0,null
mnater,Hyphenopoly,https://github.com/mnater/Hyphenopoly,MIT License,638,null
urduhack,urduhack,https://github.com/urduhack/urduhack,MIT License,262,null
eddiejibson,limitrr,https://github.com/eddiejibson/limitrr,MIT License,205,null
celluloid,celluloid,https://github.com/celluloid/celluloid,MIT License,3882,null
MoienTajik,AspNetCore-Developer-Roadmap,https://github.com/MoienTajik/AspNetCore-Developer-Roadmap,null,15584,null
ua-parser,uap-core,https://github.com/ua-parser/uap-core,Other,671,null
zloirock,core-js,https://github.com/zloirock/core-js,MIT License,22501,null
noqlclient,null,null,null,null,User not found
QUANTAXIS,QADemoOLD,https://github.com/QUANTAXIS/QADemoOLD,null,37,null
sindresorhus,awesome,https://github.com/sindresorhus/awesome,Creative Commons Zero v1.0 Universal,258125,null
cikit-learn,null,null,null,null,User not found
MichalLytek,type-graphql,https://github.com/MichalLytek/type-graphql,MIT License,7784,null
wisp-x,hexo-theme-july,https://github.com/wisp-x/hexo-theme-july,MIT License,29,null
HookyQR,VSCodeBeautify,https://github.com/HookyQR/VSCodeBeautify,MIT License,592,null
givanz,VvvebJs,https://github.com/givanz/VvvebJs,Apache License 2.0,5648,null
axios,axios,https://github.com/axios/axios,MIT License,100615,null
prettier,prettier,https://github.com/prettier/prettier,MIT License,45763,null
flosch,pongo2,https://github.com/flosch/pongo2,MIT License,2555,null
jschr,bootstrap-modal,https://github.com/jschr/bootstrap-modal,Apache License 2.0,5023,null
OrkoHunter,pep8speaks,https://github.com/OrkoHunter/pep8speaks,MIT License,584,null
svartalf,rust-battop,https://github.com/svartalf/rust-battop,Apache License 2.0,409,null
commonknowledge,groundwork,https://github.com/commonknowledge/groundwork,GNU General Public License v3.0,13,null
HowDoYouTech,null,null,null,null,null
openhitorymap,null,null,null,null,User not found
BenEmdon,CenteredCollectionView,https://github.com/BenEmdon/CenteredCollectionView,MIT License,1263,null
pahen,madge,https://github.com/pahen/madge,MIT License,7455,null
meteorlxy,vssue,https://github.com/meteorlxy/vssue,MIT License,723,null
amilajack,eslint-plugin-compat,https://github.com/amilajack/eslint-plugin-compat,MIT License,2951,null
glacials,splits-io,https://github.com/glacials/splits-io,GNU Affero General Public License v3.0,125,null
mukeshsolanki,android-otpview-pinview,https://github.com/mukeshsolanki/android-otpview-pinview,MIT License,594,null
xiaodaigh,JDF.jl,https://github.com/xiaodaigh/JDF.jl,MIT License,68,null
johnnyxbell,brewski,https://github.com/johnnyxbell/brewski,null,1,null
http-api,null,null,null,null,null
voz1voz,null,null,null,null,User not found
Paxa,postbird,https://github.com/Paxa/postbird,MIT License,1395,null
WangYihang,Platypus,https://github.com/WangYihang/Platypus,GNU Lesser General Public License v3.0,1249,null
graphql-java,graphql-java,https://github.com/graphql-java/graphql-java,MIT License,5826,null
PiranhaCMS,piranha.core,https://github.com/PiranhaCMS/piranha.core,MIT License,1784,null
greenshot,greenshot,https://github.com/greenshot/greenshot,GNU General Public License v3.0,3365,null
webonyx,graphql-php,https://github.com/webonyx/graphql-php,MIT License,4497,null
wp-graphql,wp-graphql,https://github.com/wp-graphql/wp-graphql,GNU General Public License v3.0,3471,null
OpenAPITools,openapi-generator,https://github.com/OpenAPITools/openapi-generator,Apache License 2.0,16757,null
xaboy,form-create,https://github.com/xaboy/form-create,MIT License,4918,null
Ziv-Barber,officegen,https://github.com/Ziv-Barber/officegen,MIT License,2506,null
sdkman,sdkman-cli,https://github.com/sdkman/sdkman-cli,Apache License 2.0,5343,null
11ty,eleventy,https://github.com/11ty/eleventy,MIT License,14477,null
codex-team,editor.js,https://github.com/codex-team/editor.js,Apache License 2.0,23232,null
JsDaddy,ngx-mask,https://github.com/JsDaddy/ngx-mask,MIT License,1045,null
MarcTowler,discord-bot,https://github.com/MarcTowler/discord-bot,"BSD 2-Clause ""Simplified"" License",2,null
mohitk05,react-insta-stories,https://github.com/mohitk05/react-insta-stories,MIT License,1197,null
pizzaql,pizzaql,https://github.com/pizzaql/pizzaql,MIT License,676,null
valor-software,ngx-bootstrap,https://github.com/valor-software/ngx-bootstrap,MIT License,5476,null
Alivon,Panda-Learning,https://github.com/Alivon/Panda-Learning,GNU Lesser General Public License v3.0,1985,null
migbuiness,null,null,null,null,User not found
renyuneyun,Easer,https://github.com/renyuneyun/Easer,GNU General Public License v3.0,733,null
SaiGonSoftware,Awesome-CMS-Core,https://github.com/SaiGonSoftware/Awesome-CMS-Core,Apache License 2.0,403,null
hemerajs,hemera,https://github.com/hemerajs/hemera,MIT License,802,null
jorgebucaran,hyperapp,https://github.com/jorgebucaran/hyperapp,MIT License,18948,null
GeoJSON-Net,GeoJSON.Net,https://github.com/GeoJSON-Net/GeoJSON.Net,MIT License,403,null
merveille,null,null,null,null,null
myliang,x-spreadsheet,https://github.com/myliang/x-spreadsheet,MIT License,13317,null
orchidhq,Orchid,https://github.com/orchidhq/Orchid,GNU General Public License v3.0,494,null
realrashid,sweet-alert,https://github.com/realrashid/sweet-alert,MIT License,1004,null
didi,DoKit,https://github.com/didi/DoKit,Apache License 2.0,19493,null
cmnllc,null,null,null,null,User not found
niklasvh,html2canvas,https://github.com/niklasvh/html2canvas,MIT License,28355,null
Awesome-Interview,Awesome-Interview,https://github.com/Awesome-Interview/Awesome-Interview,Other,1750,null
open-ervices,null,null,null,null,User not found
umijs,qiankun,https://github.com/umijs/qiankun,MIT License,14511,null
duaraghav8,Ethlint,https://github.com/duaraghav8/Ethlint,MIT License,896,null
ValorizeVidas,null,null,null,null,User not found
bietkul,react-reactive-form,https://github.com/bietkul/react-reactive-form,MIT License,296,null
open-autin,null,null,null,null,User not found
moa-chicago,null,null,null,null,User not found
ideway,null,null,null,null,User not found
jiteoft,null,null,null,null,User not found
ueReactNYC,null,null,null,null,User not found
ferrou-systems,null,null,null,null,User not found
LasseRafn,ui-avatars,https://github.com/LasseRafn/ui-avatars,MIT License,899,null
avelino,awesome-go,https://github.com/avelino/awesome-go,MIT License,103365,null
serialport,node-serialport,https://github.com/serialport/node-serialport,MIT License,5473,null
calidion,webfullstack-awesome,https://github.com/calidion/webfullstack-awesome,null,157,null
CITGuru,PyInquirer,https://github.com/CITGuru/PyInquirer,MIT License,1758,null
moaazsidat,react-native-qrcode-scanner,https://github.com/moaazsidat/react-native-qrcode-scanner,MIT License,1993,null
bkimminich,it-security-lecture,https://github.com/bkimminich/it-security-lecture,Other,345,null
MaterialDesignInXAML,MaterialDesignInXamlToolkit,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,MIT License,13644,null
maintainerati,events,https://github.com/maintainerati/events,null,34,null
AlinaWithAFace,biotic-grasp,https://github.com/AlinaWithAFace/biotic-grasp,GNU General Public License v3.0,1,null
AI-Sphere,Awesome-Noah,https://github.com/AI-Sphere/Awesome-Noah,MIT License,313,null
nlpjoe,Coding4Interviews,https://github.com/nlpjoe/Coding4Interviews,null,682,null
davidesantangelo,dato.rss,https://github.com/davidesantangelo/dato.rss,MIT License,613,null
unlockopen,eleventy-starter-ghost,https://github.com/unlockopen/eleventy-starter-ghost,MIT License,0,null
tobie,ua-parser,https://github.com/tobie/ua-parser,Other,1985,null
ic3network,null,null,null,null,User not found
casbin,casbin,https://github.com/casbin/casbin,Apache License 2.0,15079,null
Cezerin2,cezerin2-api,https://github.com/Cezerin2/cezerin2-api,MIT License,356,null
jianfengye,nginx-1.0.14_comment,https://github.com/jianfengye/nginx-1.0.14_comment,Other,804,null
qishibo,AnotherRedisDesktopManager,https://github.com/qishibo/AnotherRedisDesktopManager,MIT License,25942,null
commanded,commanded,https://github.com/commanded/commanded,MIT License,1699,null
CanopyTax,asyncpgsa,https://github.com/CanopyTax/asyncpgsa,Apache License 2.0,409,null
rwbaumg,admin-scripts,https://github.com/rwbaumg/admin-scripts,MIT License,17,null
maoberlehner,vuex-map-fields,https://github.com/maoberlehner/vuex-map-fields,MIT License,1435,null
nuxsmin,sysPass,https://github.com/nuxsmin/sysPass,GNU General Public License v3.0,918,null
MustangYM,WeChatExtension-ForMac,https://github.com/MustangYM/WeChatExtension-ForMac,MIT License,20835,null
theacodes,kicanvas,https://github.com/theacodes/kicanvas,Other,203,null
ZhuPeng,mp-githubtrending,https://github.com/ZhuPeng/mp-githubtrending,Apache License 2.0,202,null
burning-git,BRMultilevelMeun,https://github.com/burning-git/BRMultilevelMeun,Apache License 2.0,188,null
moeoverflow,comicbook,https://github.com/moeoverflow/comicbook,GNU General Public License v3.0,278,null
charmcityj,null,null,null,null,User not found
taufik-nurrohman,color-picker,https://github.com/taufik-nurrohman/color-picker,MIT License,207,null
WildGums,Orchestra,https://github.com/WildGums/Orchestra,Other,465,null
kohesive,injekt,https://github.com/kohesive/injekt,MIT License,233,null
devhubapp,devhub,https://github.com/devhubapp/devhub,GNU Affero General Public License v3.0,9019,null
privacyguides,privacyguides.org,https://github.com/privacyguides/privacyguides.org,Other,1753,null
konstruktoid,hardening,https://github.com/konstruktoid/hardening,Apache License 2.0,1102,null
kanryu,quickviewer,https://github.com/kanryu/quickviewer,GNU General Public License v3.0,495,null
aiogram,aiogram,https://github.com/aiogram/aiogram,MIT License,3651,null
GeekyAnts,NativeBase,https://github.com/GeekyAnts/NativeBase,MIT License,19431,null
zeromake,docker-debug,https://github.com/zeromake/docker-debug,MIT License,556,null
JodaOrg,joda-time,https://github.com/JodaOrg/joda-time,Apache License 2.0,4910,null
Eugeny,tabby,https://github.com/Eugeny/tabby,MIT License,47894,null
jenssegers,laravel-mongodb,https://github.com/jenssegers/laravel-mongodb,MIT License,6500,null
hypergroove,null,null,null,null,null
TGmeetup,TWcommunities,https://github.com/TGmeetup/TWcommunities,null,147,null
alikinvv,stepper,https://github.com/alikinvv/stepper,MIT License,350,null
nanoframework,Home,https://github.com/nanoframework/Home,null,751,null
chrisnager,ungrid,https://github.com/chrisnager/ungrid,null,1286,null
newpanjing,simpleui,https://github.com/newpanjing/simpleui,MIT License,2962,null
oguzhaninan,Stacer,https://github.com/oguzhaninan/Stacer,GNU General Public License v3.0,8432,null
apolloconfig,apollo,https://github.com/apolloconfig/apollo,Apache License 2.0,28147,null
phonetworks,pho-lib-graph,https://github.com/phonetworks/pho-lib-graph,MIT License,55,null
SwitchbladeBot,switchblade,https://github.com/SwitchbladeBot/switchblade,"BSD 4-Clause ""Original"" or ""Old"" License",407,null
OpenPHL,charter,https://github.com/OpenPHL/charter,null,0,null
swup,swup,https://github.com/swup/swup,MIT License,3961,null
ziishaned,learn-regex,https://github.com/ziishaned/learn-regex,MIT License,44199,null
oskardudycz,EventSourcing.NetCore,https://github.com/oskardudycz/EventSourcing.NetCore,MIT License,2895,null
koalazak,dorita980,https://github.com/koalazak/dorita980,MIT License,839,null
yse,easy_profiler,https://github.com/yse/easy_profiler,MIT License,1909,null
mickael-kerjean,filestash,https://github.com/mickael-kerjean/filestash,GNU Affero General Public License v3.0,8003,null
friendofflarum,null,null,null,null,User not found
eXpandFramework,eXpand,https://github.com/eXpandFramework/eXpand,Microsoft Public License,206,null
manzinello,mailgo,https://github.com/manzinello/mailgo,MIT License,1032,null
reonatecoop,null,null,null,null,User not found
alexanmtz,material-sense,https://github.com/alexanmtz/material-sense,MIT License,805,null
gureum,gureum,https://github.com/gureum/gureum,Other,792,null
coderplanets,coderplanets_web,https://github.com/coderplanets/coderplanets_web,GNU General Public License v3.0,337,null
halo-dev,halo,https://github.com/halo-dev/halo,GNU General Public License v3.0,27620,null
premake,premake-core,https://github.com/premake/premake-core,"BSD 3-Clause ""New"" or ""Revised"" License",2752,null
proyecto26,react-native-inappbrowser,https://github.com/proyecto26/react-native-inappbrowser,MIT License,1122,null
edent,SuperTinyIcons,https://github.com/edent/SuperTinyIcons,MIT License,14054,null
erverless-nextjs,null,null,null,null,User not found
oapdog,null,null,null,null,User not found
hedzr,android-file-chooser,https://github.com/hedzr/android-file-chooser,Apache License 2.0,277,null
awes-io,awes-io,https://github.com/awes-io/awes-io,MIT License,786,null
salesagility,SuiteCRM,https://github.com/salesagility/SuiteCRM,GNU Affero General Public License v3.0,3559,null
xjmuic,null,null,null,null,User not found
Brooooooklyn,canvas,https://github.com/Brooooooklyn/canvas,MIT License,1272,null
Kaiyuan,sponsor-page,https://github.com/Kaiyuan/sponsor-page,MIT License,329,null
streamich,react-use,https://github.com/streamich/react-use,The Unlicense,37128,null
